start_city,end_city,departure_time,fare,duration_min
Jodhpur,Karauli,10:56:00,418.370590285572,298.9691297787015
Jodhpur,Sriganganagar,10:36:00,245.88263483421957,187.24244839711776
Jodhpur,Sriganganagar,17:36:00,198.8684675917145,225.1235325706787
Jodhpur,Sriganganagar,11:40:00,350.1452678161926,401.60133390303
Jodhpur,Nagaur,18:17:00,446.2622029720814,407.29098132680696
Jodhpur,Nagaur,06:36:00,295.0593977406172,345.6349256047081
Jodhpur,Nagaur,12:07:00,127.27191541399704,164.81955888229908
Jodhpur,Jalore,02:43:00,392.2519207262581,531.1607436346778
Jodhpur,Jalore,21:45:00,233.00737576267858,283.3192389922484
Jodhpur,Jalore,09:54:00,422.21337292622525,258.9279650148071
Udaipur,Jaipur,17:37:00,438.6791073875681,537.1830048296345
Udaipur,Jaipur,23:41:00,310.8877350457354,80.08033281656142
Udaipur,Jaipur,21:29:00,468.8338686893238,298.8582258986181
Udaipur,Jodhpur,11:35:00,120.04916688606748,285.9896067547288
Udaipur,Jodhpur,09:18:00,179.2645141111863,555.4974370785699
Udaipur,Jodhpur,02:51:00,162.5580709097182,195.53659095186026
Udaipur,Ajmer,20:02:00,279.9376927337142,429.4851326759984
Udaipur,Ajmer,06:39:00,449.9428788764588,566.5917863003531
Udaipur,Ajmer,01:24:00,473.25709323955203,259.4864725784501
Udaipur,Bikaner,19:18:00,673.1128967181554,509.48587642159606
Udaipur,Bikaner,08:45:00,445.56263580254813,425.2161776665995
Udaipur,Bikaner,06:17:00,783.8931322609782,361.7680440717833
Udaipur,Kota,20:13:00,564.1774563967891,209.73049183429325
Udaipur,Kota,06:09:00,714.6620402537584,221.67750602415543
Udaipur,Kota,22:45:00,525.1705026815206,125.09450142876614
Udaipur,Alwar,03:30:00,360.58506633282224,518.9223968993801
Udaipur,Alwar,15:00:00,516.7662406197968,469.19112227787497
Udaipur,Alwar,05:24:00,206.4880017998002,291.07045270242986
Udaipur,Churu,09:28:00,284.29806577464245,305.53218205837663
Udaipur,Churu,00:06:00,745.2236481030483,561.510472746048
Udaipur,Churu,02:07:00,218.60802602160547,278.78750117416985
Udaipur,Bundi,14:18:00,428.42791836269754,548.0368481449516
Udaipur,Bundi,22:33:00,340.41689476479695,504.6863505260324
Udaipur,Bundi,13:45:00,232.23962102219534,111.13796242540103
Udaipur,Tonk,18:36:00,535.510817206774,517.0791749250925
Udaipur,Tonk,20:27:00,231.25726343581943,259.6767603150794
Udaipur,Tonk,20:24:00,655.9040262194193,163.4553179820942
Udaipur,Sirohi,07:31:00,198.37140065679571,155.16683054991748
Udaipur,Sirohi,19:58:00,374.82403109758127,544.8362147653909
Udaipur,Sirohi,03:55:00,581.439368577009,363.2089183260981
Udaipur,Dausa,08:17:00,886.0977856220171,216.0480694692964
Udaipur,Dausa,14:29:00,738.6324297536034,257.24166246591733
Udaipur,Dausa,23:29:00,271.08539015288846,456.7862387926958
Udaipur,Karauli,01:52:00,472.5213226367363,391.5385606476587
Udaipur,Karauli,11:44:00,446.5353028373138,221.7938324901964
Udaipur,Karauli,16:13:00,650.1685977952067,332.92424265800787
Udaipur,Sriganganagar,16:03:00,181.14253760581028,425.5662629108424
Udaipur,Sriganganagar,00:10:00,313.7038874012501,214.96877652585147
Udaipur,Sriganganagar,19:20:00,445.65236624455235,374.5257051592557
Udaipur,Nagaur,02:41:00,233.57624122919316,379.48046616506053
Udaipur,Nagaur,09:46:00,347.7614619813522,91.12789661885934
Udaipur,Nagaur,10:40:00,91.06383713564864,68.95547926406577
Udaipur,Jalore,11:54:00,517.4789048348629,531.6668509319718
Udaipur,Jalore,11:57:00,259.946069231,321.48559450361114
Udaipur,Jalore,18:21:00,668.8522491219496,454.432892499578
Ajmer,Jaipur,10:56:00,672.9124126228368,287.72933949754776
Ajmer,Jaipur,18:37:00,907.6535236488393,372.17537468991617
Ajmer,Jaipur,04:43:00,732.9379932523159,114.65422768156753
Ajmer,Jodhpur,17:03:00,500.67361689171975,98.62416055745618
Ajmer,Jodhpur,00:06:00,766.8012451876236,109.24095686025271
Ajmer,Jodhpur,06:17:00,807.2829917317471,81.8547842788231
Ajmer,Udaipur,07:33:00,266.6754570572639,164.50727908267038
Ajmer,Udaipur,08:13:00,360.49657680458915,420.4214388635728
Ajmer,Udaipur,00:54:00,201.3981781672525,367.2244112229554
Ajmer,Bikaner,01:26:00,343.8818213450234,374.18721680855384
Ajmer,Bikaner,20:26:00,244.24196223764906,325.0893410210548
Ajmer,Bikaner,04:49:00,723.679852907382,216.0926809956036
Ajmer,Kota,02:27:00,625.054511439226,232.21044398729035
Ajmer,Kota,21:10:00,573.6160501672142,372.1042242738094
Ajmer,Kota,15:07:00,545.0663558072921,311.73821483681905
Ajmer,Alwar,07:17:00,428.7610599145677,339.7909599217134
Ajmer,Alwar,00:46:00,527.8338475005326,242.1273599247773
Ajmer,Alwar,10:41:00,509.92826636745093,280.118451570136
Ajmer,Churu,22:15:00,875.4735482135798,509.9011288668525
Ajmer,Churu,19:25:00,839.6380220636503,207.79098414766713
Ajmer,Churu,19:03:00,622.848773734004,69.23350449249413
Ajmer,Bundi,23:40:00,608.120503444261,518.9299473375099
Ajmer,Bundi,20:39:00,631.7702402191062,488.2668366415066
Ajmer,Bundi,02:23:00,812.4422773771918,404.2564531598124
Ajmer,Tonk,12:32:00,165.9320794783884,430.41807163932543
Ajmer,Tonk,15:27:00,121.20304468375731,66.83081788386721
Ajmer,Tonk,21:14:00,257.45541136691105,187.5432707582549
Ajmer,Sirohi,00:37:00,422.5170268364135,155.92249276824072
Ajmer,Sirohi,12:16:00,350.098951540733,538.059144438829
Ajmer,Sirohi,13:10:00,463.8141507492055,522.8675573578666
Ajmer,Dausa,13:40:00,181.01774655402414,342.36580380399766
Ajmer,Dausa,04:30:00,225.59924974857205,420.0777231097787
Ajmer,Dausa,16:34:00,550.2520122854262,289.34993103721297
Ajmer,Karauli,03:20:00,123.23274423672648,478.80589685489844
Ajmer,Karauli,19:27:00,131.77292177775448,252.7470320288261
Ajmer,Karauli,02:16:00,65.48049932892056,321.94106607225217
Ajmer,Sriganganagar,17:12:00,183.0356994995316,422.62250917416907
Ajmer,Sriganganagar,05:27:00,180.0492406178917,500.8241677042137
Ajmer,Sriganganagar,07:39:00,164.35121685006337,62.75971341239719
Ajmer,Nagaur,07:51:00,592.0888284339148,335.58674279669424
Ajmer,Nagaur,16:15:00,764.1551389941327,80.76894854273581
Ajmer,Nagaur,16:00:00,495.1909624636283,431.8085256285925
Ajmer,Jalore,20:24:00,196.78862740106035,76.67237092565323
Ajmer,Jalore,12:00:00,571.5671050029842,284.76943667876753
Ajmer,Jalore,14:50:00,395.1331297789278,287.44542327640517
Bikaner,Jaipur,20:35:00,267.03102865742517,512.3252744850088
Bikaner,Jaipur,03:14:00,159.92742887060473,108.24063054741664
Bikaner,Jaipur,18:53:00,142.80996422503617,481.22598632766153
Bikaner,Jodhpur,20:11:00,110.60971593498213,140.6557130351121
Bikaner,Jodhpur,06:23:00,160.64108438938223,67.32884910776005
Bikaner,Jodhpur,03:49:00,344.79738537574036,291.09023615320405
Bikaner,Udaipur,01:16:00,189.93034393021418,358.60405814972677
Bikaner,Udaipur,15:51:00,309.9006321608826,125.48310900470234
Bikaner,Udaipur,14:28:00,145.1645568397606,252.51913290769974
Bikaner,Ajmer,15:25:00,633.4419753749229,150.43486544357185
Bikaner,Ajmer,07:30:00,663.2215445841846,141.31351546518948
Bikaner,Ajmer,12:20:00,190.2680654126021,470.5828813374536
Bikaner,Kota,11:40:00,272.1909675278884,185.77717559378038
Bikaner,Kota,00:48:00,372.5008909161907,207.37085174631608
Bikaner,Kota,02:14:00,552.1440432972878,583.1866930019776
Bikaner,Alwar,01:03:00,133.39441621354985,555.4564339936982
Bikaner,Alwar,19:19:00,255.56084747240052,226.56460138800702
Bikaner,Alwar,12:54:00,263.8610248118314,417.36669135413257
Bikaner,Churu,04:24:00,746.34607629304,498.45547168818615
Bikaner,Churu,21:44:00,470.03963484252165,512.5335178141106
Bikaner,Churu,12:01:00,651.9051482083911,330.9605150747783
Bikaner,Bundi,14:29:00,94.50563418276622,533.8588461895919
Bikaner,Bundi,18:14:00,89.30694712472283,410.9116784920153
Bikaner,Bundi,10:11:00,140.85378459502084,71.90243126342618
Bikaner,Tonk,06:27:00,300.8256267246998,360.7648409257974
Bikaner,Tonk,02:03:00,198.17885766911897,516.8003501800395
Bikaner,Tonk,13:13:00,288.68849034653255,567.6835851229607
Bikaner,Sirohi,10:17:00,255.55313297120134,65.44543672867049
Bikaner,Sirohi,05:09:00,373.14967843665477,364.4844284465621
Bikaner,Sirohi,02:31:00,525.926559736842,163.35429630033147
Bikaner,Dausa,04:26:00,404.1290989453205,166.10222464393394
Bikaner,Dausa,15:12:00,434.1463476476247,536.4886271185266
Bikaner,Dausa,07:16:00,190.2342594090082,528.1295435024389
Bikaner,Karauli,13:10:00,247.03521953518413,532.7731120626117
Bikaner,Karauli,23:02:00,600.3398321638119,173.28025213260463
Bikaner,Karauli,04:03:00,181.03691529369496,337.64176077405267
Bikaner,Sriganganagar,04:39:00,542.3440422409166,466.17606735797875
Bikaner,Sriganganagar,15:23:00,302.8742702287195,376.9878827966828
Bikaner,Sriganganagar,01:53:00,442.08578015365464,351.27536909400783
Bikaner,Nagaur,01:17:00,451.4929810101063,542.8404103676559
Bikaner,Nagaur,19:21:00,274.7371449651872,308.5814253880618
Bikaner,Nagaur,06:38:00,402.53642966530316,314.0503989081811
Bikaner,Jalore,06:29:00,412.3030087831909,416.9719172082218
Bikaner,Jalore,12:32:00,242.40451503935353,459.86448412889064
Bikaner,Jalore,08:59:00,467.89787478303634,341.9919471761958
Kota,Jaipur,00:56:00,216.2631340214312,336.2322680364933
Kota,Jaipur,19:13:00,111.22476245796115,301.4180241074083
Kota,Jaipur,18:52:00,210.77603596079288,366.23770288291104
Kota,Jodhpur,15:01:00,565.1210873281366,528.2835913045983
Kota,Jodhpur,19:09:00,318.12419808101083,466.3204466791643
Kota,Jodhpur,07:43:00,548.6244071141044,532.7078058185893
Kota,Udaipur,05:00:00,392.85810207446815,318.0095746900261
Kota,Udaipur,03:01:00,269.4450967157064,201.8356938929782
Kota,Udaipur,15:27:00,416.75629607296486,549.5694728644709
Kota,Ajmer,10:59:00,204.128422637143,114.56545464690731
Kota,Ajmer,12:47:00,190.29512191321157,254.07606536665878
Kota,Ajmer,00:32:00,219.87352594773662,348.414373217153
Kota,Bikaner,04:53:00,162.84686298990647,144.50979841239314
Kota,Bikaner,21:40:00,230.9818649221996,95.87938372892268
Kota,Bikaner,09:22:00,165.27991213935343,475.4470798166708
Kota,Alwar,19:53:00,451.3086832487847,411.76562453968666
Kota,Alwar,12:04:00,235.73372300366447,250.19281366554856
Kota,Alwar,01:21:00,149.43667615101526,340.75860303739285
Kota,Churu,03:28:00,187.3526208656888,260.06618122159693
Kota,Churu,22:01:00,228.15049760462767,538.1804150001581
Kota,Churu,16:24:00,153.0101348804275,555.1117249046836
Kota,Bundi,02:58:00,113.8504682864555,132.62700165403533
Kota,Bundi,09:29:00,177.3692192711525,99.0519366342018
Kota,Bundi,02:09:00,161.4156654664467,411.45707579907173
Kota,Tonk,21:54:00,446.9957106384359,552.8579882919474
Kota,Tonk,18:53:00,434.7163531591325,206.72136984428096
Kota,Tonk,09:02:00,224.6492581926629,545.7743259447702
Kota,Sirohi,22:15:00,741.0871138825644,147.4113562602293
Kota,Sirohi,18:28:00,776.6275488978729,245.88200542630736
Kota,Sirohi,14:54:00,456.1155178887061,83.59393577588864
Kota,Dausa,22:04:00,392.4705376193506,75.48749490720823
Kota,Dausa,02:11:00,303.9500467747871,380.24091921690814
Kota,Dausa,10:29:00,325.705556269672,362.83420951024414
Kota,Karauli,09:35:00,248.12963987048758,487.4411419742139
Kota,Karauli,14:33:00,68.20474098643929,89.81511408798133
Kota,Karauli,11:37:00,119.79399586022822,448.1356825248515
Kota,Sriganganagar,00:23:00,531.2216036930455,351.21082470876235
Kota,Sriganganagar,16:23:00,864.3543773667192,594.9611732852647
Kota,Sriganganagar,14:28:00,690.6558220373363,315.5348057291111
Kota,Nagaur,16:36:00,146.97792317564245,569.711987726502
Kota,Nagaur,09:27:00,234.51571811400603,406.33447757702595
Kota,Nagaur,21:05:00,97.77276387503626,242.8443937172131
Kota,Jalore,08:48:00,166.6553093609427,180.78785721786437
Kota,Jalore,16:39:00,289.6421301239195,241.35155619325567
Kota,Jalore,17:47:00,276.06121063679996,128.1891069961016
Alwar,Jaipur,18:29:00,293.39941366293147,115.23458922830082
Alwar,Jaipur,15:34:00,366.2446673395181,91.3866899441193
Alwar,Jaipur,16:35:00,371.3705145321837,432.201684950197
Alwar,Jodhpur,11:49:00,457.37797857203833,441.76841766099653
Alwar,Jodhpur,22:49:00,608.8667686061245,124.67677846337013
Alwar,Jodhpur,20:06:00,686.3140854523488,116.25773632940934
Alwar,Udaipur,13:20:00,329.0083067406372,290.95061589967344
Alwar,Udaipur,03:06:00,285.21832324607107,176.05001368857154
Alwar,Udaipur,20:39:00,423.33254260860036,141.28631009483047
Alwar,Ajmer,14:20:00,221.63816548765547,443.56101298863837
Alwar,Ajmer,10:17:00,326.1139177504614,164.49622651780288
Alwar,Ajmer,17:52:00,291.89237081032996,543.9505924945078
Alwar,Bikaner,02:12:00,558.7748972998447,526.3060776044406
Alwar,Bikaner,02:28:00,490.0437892840244,419.513910089438
Alwar,Bikaner,04:30:00,616.0916483338443,440.6971245400977
Alwar,Kota,23:08:00,711.1988281003086,579.5033901950858
Alwar,Kota,04:08:00,260.83016500354864,393.3614555011521
Alwar,Kota,01:39:00,623.3561614348938,498.41076211351213
Alwar,Churu,16:58:00,189.54115221918653,439.6089589606022
Alwar,Churu,21:34:00,417.6383907615224,270.6823773398866
Alwar,Churu,09:43:00,205.3737823446727,573.0123372159562
Alwar,Bundi,23:36:00,231.9919619322607,342.6281404307157
Alwar,Bundi,21:10:00,539.7367530693701,289.6301805549301
Alwar,Bundi,17:13:00,272.81442618117234,224.0885137887607
Alwar,Tonk,22:22:00,237.46356637297316,239.04533188755306
Alwar,Tonk,20:14:00,203.0029351861891,334.28780104137377
Alwar,Tonk,22:35:00,115.79940981502882,586.7134510844301
Alwar,Sirohi,19:45:00,315.8224738015304,106.73135661129919
Alwar,Sirohi,02:06:00,359.9969899272121,237.72916352414256
Alwar,Sirohi,00:41:00,517.8830930993381,471.9262355517236
Alwar,Dausa,11:44:00,165.63959630775724,410.6456573798831
Alwar,Dausa,22:39:00,194.501157697,226.82973270051494
Alwar,Dausa,08:53:00,252.60986896506944,462.5279735328579
Alwar,Karauli,22:42:00,798.930139688633,313.69713171166563
Alwar,Karauli,02:38:00,433.1264335718554,121.14019766397283
Alwar,Karauli,11:20:00,460.436742525151,464.8601138463614
Alwar,Sriganganagar,06:08:00,430.5023129232063,150.31560707506426
Alwar,Sriganganagar,20:29:00,518.829045447201,363.65731828303296
Alwar,Sriganganagar,07:44:00,624.3573602716481,125.55650543216902
Alwar,Nagaur,17:57:00,127.159408668251,488.5461864692841
Alwar,Nagaur,10:32:00,243.33425208671613,93.80218809327255
Alwar,Nagaur,04:33:00,209.11453798079793,269.66438565827707
Alwar,Jalore,05:37:00,696.5964613325973,495.8802925013542
Alwar,Jalore,03:50:00,741.5047027871924,245.45494864542624
Alwar,Jalore,10:08:00,808.6743547519587,220.25989566984805
Churu,Jaipur,16:34:00,129.4604660196198,548.7488549609345
Churu,Jaipur,18:33:00,119.23432088040235,107.92465635178775
Churu,Jaipur,14:55:00,72.3764261183517,464.18841425877963
Churu,Jodhpur,13:12:00,151.6539273769131,408.43303543708066
Churu,Jodhpur,15:06:00,274.2701922934342,292.19966791905676
Churu,Jodhpur,02:19:00,394.269284664869,252.76414205845384
Churu,Udaipur,17:51:00,139.41603134819394,497.05912219520206
Churu,Udaipur,21:09:00,140.8304455022619,470.9367708366909
Churu,Udaipur,14:39:00,337.7149999436286,267.62624618692155
Churu,Ajmer,20:54:00,338.4544632893285,279.53067635627235
Churu,Ajmer,02:27:00,464.92990383925684,593.6415505425789
Churu,Ajmer,11:17:00,933.2309511603365,467.756104664456
Churu,Bikaner,02:11:00,165.76849865128366,572.2527995370385
Churu,Bikaner,06:10:00,393.8034270933622,428.4053390416891
Churu,Bikaner,06:11:00,326.2018403165201,75.24941699223152
Churu,Kota,05:03:00,351.1250278047268,520.8800606682407
Churu,Kota,03:32:00,408.79726660430185,100.02731622265787
Churu,Kota,12:35:00,181.36828690487621,372.87481605638453
Churu,Alwar,20:37:00,87.77992249741123,351.52704329544673
Churu,Alwar,17:44:00,116.03827346235259,176.84062344260215
Churu,Alwar,05:04:00,100.62137652671143,460.78335735924406
Churu,Bundi,04:01:00,154.43960295920468,254.54540121641807
Churu,Bundi,08:30:00,154.9141908118291,152.83513442017698
Churu,Bundi,02:49:00,106.82707057538333,475.3287290611109
Churu,Tonk,06:18:00,286.4596353790817,459.8778604390311
Churu,Tonk,16:43:00,343.22870967370665,387.60191463003764
Churu,Tonk,06:14:00,303.6678951835878,210.47750302241428
Churu,Sirohi,14:24:00,344.08608798326514,521.9259925273843
Churu,Sirohi,22:42:00,294.9314839615856,155.83428611147644
Churu,Sirohi,11:15:00,137.6303750989996,113.23987793446597
Churu,Dausa,15:22:00,559.303350033584,492.34719761834157
Churu,Dausa,06:07:00,563.0139835215713,534.33505746894
Churu,Dausa,02:25:00,429.38612028321035,527.3705542929581
Churu,Karauli,00:31:00,198.59957351477513,520.0856977468837
Churu,Karauli,12:35:00,269.3446241439789,475.30079116715075
Churu,Karauli,01:10:00,228.26670112845989,191.41260699012125
Churu,Sriganganagar,18:42:00,593.9064815245331,248.71501912340761
Churu,Sriganganagar,17:42:00,320.01637173892817,416.4501076192316
Churu,Sriganganagar,17:11:00,275.5085905791115,178.9291647497683
Churu,Nagaur,07:06:00,646.1813645625008,181.5548523723685
Churu,Nagaur,09:57:00,752.2825893360755,317.8948800221678
Churu,Nagaur,05:24:00,308.10170325856967,382.3018253722313
Churu,Jalore,06:54:00,844.3828646018866,110.98842696842871
Churu,Jalore,21:06:00,522.2764808293326,479.07549499072223
Churu,Jalore,06:20:00,396.7363392521888,85.56110065519485
Bundi,Jaipur,19:01:00,664.8312042477041,305.5652347449836
Bundi,Jaipur,19:45:00,405.7655376633603,217.21009436096182
Bundi,Jaipur,16:44:00,267.93118343491756,256.8340404925499
Bundi,Jodhpur,02:32:00,529.9032734353711,181.29285459455423
Bundi,Jodhpur,13:17:00,508.4666975550813,298.41211620880415
Bundi,Jodhpur,16:31:00,422.24511331730156,498.46899270712595
Bundi,Udaipur,17:45:00,273.6311693289189,294.49764650546143
Bundi,Udaipur,17:50:00,276.0933969334542,380.0781581531945
Bundi,Udaipur,17:37:00,347.5464192308385,124.28337593263701
Bundi,Ajmer,05:43:00,558.2036349354529,410.03098728940313
Bundi,Ajmer,20:49:00,521.4195395550097,288.6922744373591
Bundi,Ajmer,03:36:00,548.2693652366349,378.1856048664208
Bundi,Bikaner,01:22:00,714.9325659789055,342.44166262876234
Bundi,Bikaner,10:15:00,299.8089680834645,382.12626150772917
Bundi,Bikaner,09:02:00,459.173629624704,515.1508637797026
Bundi,Kota,19:32:00,189.72510047218353,103.47149582612785
Bundi,Kota,16:12:00,170.89882882623425,366.5823776872945
Bundi,Kota,08:18:00,147.62926157153277,184.60119413492498
Bundi,Alwar,00:01:00,307.7236500704581,497.79697893214933
Bundi,Alwar,05:54:00,193.03237955683522,561.8776637364731
Bundi,Alwar,13:34:00,133.67910968520175,254.3990961825396
Bundi,Churu,21:55:00,239.2160431485342,276.957243414264
Bundi,Churu,03:10:00,121.86826623680307,275.7380587083257
Bundi,Churu,14:00:00,252.46090692779381,393.7701152112629
Bundi,Tonk,18:59:00,217.1135798098662,433.34532176224684
Bundi,Tonk,03:59:00,646.4699286509747,503.0509929523338
Bundi,Tonk,03:34:00,374.51900994164623,356.19100864779267
Bundi,Sirohi,06:28:00,152.67090788982057,320.8563369933508
Bundi,Sirohi,23:09:00,172.2812087402171,403.144970071802
Bundi,Sirohi,05:40:00,207.33326586542998,483.9616974626929
Bundi,Dausa,16:41:00,388.48904456428727,359.07428031623175
Bundi,Dausa,01:25:00,654.8903730436994,317.02927364786234
Bundi,Dausa,03:32:00,763.2717113217302,209.03402868562625
Bundi,Karauli,19:12:00,149.94451941823013,365.01118335813476
Bundi,Karauli,08:21:00,162.74719531989953,359.3123260525891
Bundi,Karauli,15:56:00,229.2514790815764,396.62659494431836
Bundi,Sriganganagar,23:48:00,600.0534176295034,143.6411940764422
Bundi,Sriganganagar,23:27:00,376.16968434908335,258.9160627203116
Bundi,Sriganganagar,05:02:00,431.26467758161084,506.4805350363431
Bundi,Nagaur,23:02:00,242.0856486624093,423.84248146298387
Bundi,Nagaur,14:00:00,501.16030072237896,169.6375787404099
Bundi,Nagaur,06:00:00,593.9684180624557,350.0182028641554
Bundi,Jalore,13:27:00,632.7687022535034,176.87524318375466
Bundi,Jalore,20:27:00,570.531042232939,188.21581539907848
Bundi,Jalore,08:45:00,336.84427751875035,231.98096904705542
Tonk,Jaipur,18:17:00,742.5997495730172,421.6406266685683
Tonk,Jaipur,01:39:00,423.9174525853303,276.59306832604693
Tonk,Jaipur,19:30:00,841.3724478395893,499.7988181137549
Tonk,Jodhpur,22:45:00,827.2533471659847,256.190978793286
Tonk,Jodhpur,07:43:00,341.1590093912533,508.69913395917655
Tonk,Jodhpur,14:00:00,238.87848916383555,596.7970401139074
Tonk,Udaipur,22:52:00,326.0695062601146,182.86152651287873
Tonk,Udaipur,12:38:00,289.9175638881553,241.45728965525956
Tonk,Udaipur,10:33:00,301.9135012392454,565.1692792606138
Tonk,Ajmer,02:24:00,635.9577602555726,196.45799646650926
Tonk,Ajmer,15:40:00,458.01422843871626,541.9930340169541
Tonk,Ajmer,19:14:00,453.5831019970052,129.88333031182225
Tonk,Bikaner,19:00:00,588.3584499912371,279.18200571279687
Tonk,Bikaner,15:56:00,216.08869106781376,231.17174316747884
Tonk,Bikaner,09:59:00,200.51388392970748,566.7647902709564
Tonk,Kota,22:14:00,135.62294775762106,355.7232078089651
Tonk,Kota,17:48:00,129.16845830262943,189.22204839304854
Tonk,Kota,16:43:00,171.69512313965936,265.88013160051855
Tonk,Alwar,11:49:00,356.289395283134,106.39337538006623
